"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh_mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
1995,1,1,1,4,0,4.000,149.84,-6.4,0,-0.1,0,-0.6,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.6,0,272.9,0,273.0,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,3,4.050,150.35,-6.1,0,-0.1,0,-0.8,0,-9999.9,1,315.3,0,276.1,0,275.5,0,313.4,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,6,4.100,150.87,-6.3,0,-0.1,0,-0.8,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.6,0,272.9,0,273.0,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,9,4.150,151.37,-6.6,0,-0.1,0,-0.7,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.8,0,272.9,0,273.0,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,12,4.200,151.88,-5.9,0,-0.1,0,-0.9,0,-9999.9,1,315.3,0,276.1,0,275.5,0,313.1,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,15,4.250,152.37,-6.2,0,-0.1,0,-0.8,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.2,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,18,4.300,152.87,-6.4,0,-0.1,0,-0.5,0,-9999.9,1,315.2,0,276.1,0,275.5,0,312.8,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,21,4.350,153.36,-6.4,0,0.0,0,-0.6,0,-9999.9,1,315.1,0,276.1,0,275.5,0,313.1,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,24,4.400,153.84,-5.9,0,0.0,0,-0.8,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.2,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,27,4.450,154.31,-6.2,0,0.0,0,-0.8,0,-9999.9,1,315.1,0,276.1,0,275.5,0,313.4,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,30,4.500,154.78,-6.2,0,0.0,0,-0.7,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.5,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,33,4.550,155.24,-6.8,0,0.0,0,-0.5,0,-9999.9,1,315.3,0,276.1,0,275.5,0,313.7,0,272.9,0,273.0,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,36,4.600,155.70,-6.3,0,0.0,0,-0.7,0,-9999.9,1,315.2,0,276.1,0,275.5,0,313.3,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,39,4.650,156.14,-6.0,0,0.0,0,-0.8,0,-9999.9,1,315.0,0,276.1,0,275.5,0,313.2,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,42,4.700,156.58,-6.4,0,0.0,0,-0.7,0,-9999.9,1,315.1,0,276.1,0,275.5,0,313.7,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,45,4.750,157.01,-5.8,0,0.0,0,-0.8,0,-9999.9,1,315.1,0,276.1,0,275.5,0,313.6,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,48,4.800,157.43,-6.8,0,0.0,0,-0.4,0,-9999.9,1,314.8,0,276.1,0,275.5,0,312.7,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,51,4.850,157.84,-5.9,0,0.0,0,-0.9,0,-9999.9,1,314.9,0,276.1,0,275.5,0,313.5,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,54,4.900,158.24,-5.8,0,0.1,0,-0.8,0,-9999.9,1,314.8,0,276.1,0,275.5,0,313.3,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,4,57,4.950,158.63,-6.4,0,0.0,0,-0.9,0,-9999.9,1,314.6,0,276.1,0,275.5,0,313.3,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,0,5.000,159.01,-6.2,0,0.1,0,-0.8,0,-9999.9,1,314.5,0,276.1,0,275.5,0,313.0,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,3,5.050,159.37,-6.6,0,0.1,0,-0.6,0,-9999.9,1,314.3,0,276.1,0,275.5,0,312.9,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,6,5.100,159.72,-5.7,0,0.1,0,-0.9,0,-9999.9,1,314.5,0,276.1,0,275.5,0,313.0,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,9,5.150,160.06,-6.5,0,0.1,0,-0.8,0,-9999.9,1,314.6,0,276.1,0,275.5,0,313.2,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,12,5.200,160.38,-6.2,0,0.1,0,-0.8,0,-9999.9,1,314.7,0,276.0,0,275.5,0,313.1,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,15,5.250,160.69,-6.3,0,0.1,0,-0.8,0,-9999.9,1,315.3,0,276.0,0,275.4,0,313.1,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,18,5.300,160.98,-5.7,0,0.0,0,-1.0,0,-9999.9,1,315.3,0,276.0,0,275.4,0,313.1,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,21,5.350,161.26,-5.9,0,0.0,0,-0.8,0,-9999.9,1,315.0,0,276.0,0,275.4,0,313.3,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,24,5.400,161.51,-5.7,0,0.0,0,-1.0,0,-9999.9,1,314.9,0,276.0,0,275.4,0,313.1,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,27,5.450,161.75,-6.7,0,0.1,0,-0.5,0,-9999.9,1,314.7,0,276.0,0,275.4,0,312.9,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,30,5.500,161.97,-5.4,0,0.0,0,-0.9,0,-9999.9,1,314.5,0,276.0,0,275.4,0,313.2,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,33,5.550,162.17,-6.5,0,0.1,0,-0.6,0,-9999.9,1,314.5,0,276.0,0,275.4,0,313.2,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,36,5.600,162.35,-5.5,0,0.0,0,-0.8,0,-9999.9,1,314.5,0,276.0,0,275.4,0,313.0,0,272.9,0,273.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,39,5.650,162.51,-5.7,0,0.1,0,-1.1,0,-9999.9,1,314.5,0,276.0,0,275.4,0,312.6,0,272.8,0,272.9,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,42,5.700,162.64,-6.3,0,0.1,0,-0.9,0,-9999.9,1,314.4,0,276.0,0,275.4,0,312.8,0,272.8,0,272.9,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,45,5.750,162.76,-7.2,0,0.3,0,-0.8,0,-9999.9,1,314.0,0,276.0,0,275.3,0,312.1,0,272.8,0,272.9,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,48,5.800,162.85,-5.6,0,0.2,0,-1.0,0,-9999.9,1,313.5,0,275.9,0,275.3,0,312.9,0,272.8,0,272.9,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,51,5.850,162.92,-5.5,0,0.3,0,-1.2,0,-9999.9,1,313.0,0,275.9,0,275.3,0,312.5,0,272.8,0,272.9,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,54,5.900,162.96,-5.4,0,0.3,0,-1.2,0,-9999.9,1,313.2,0,275.9,0,275.3,0,312.8,0,272.7,0,272.8,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,5,57,5.950,162.99,-6.1,0,0.2,0,-1.1,0,-9999.9,1,313.1,0,275.9,0,275.3,0,312.5,0,272.7,0,272.8,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,0,6.000,162.98,-6.2,0,0.3,0,-1.1,0,-9999.9,1,312.8,0,275.9,0,275.3,0,312.2,0,272.7,0,272.8,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,3,6.050,162.96,-6.0,0,0.3,0,-1.2,0,-9999.9,1,312.3,0,275.8,0,275.3,0,312.2,0,272.6,0,272.7,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,6,6.100,162.91,-5.6,0,0.3,0,-1.4,0,-9999.9,1,312.2,0,275.8,0,275.2,0,312.0,0,272.6,0,272.7,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,9,6.150,162.84,-5.8,0,0.4,0,-1.4,0,-9999.9,1,312.0,0,275.8,0,275.1,0,311.7,0,272.5,0,272.6,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,12,6.200,162.74,-5.8,0,0.4,0,-1.3,0,-9999.9,1,311.8,0,275.7,0,275.1,0,311.5,0,272.5,0,272.6,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,15,6.250,162.62,-5.6,0,0.3,0,-1.2,0,-9999.9,1,311.6,0,275.7,0,275.1,0,311.3,0,272.4,0,272.5,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,18,6.300,162.48,-5.7,0,0.2,0,-1.3,0,-9999.9,1,311.7,0,275.6,0,275.0,0,311.3,0,272.4,0,272.5,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,21,6.350,162.32,-5.7,0,0.1,0,-1.0,0,-9999.9,1,311.4,0,275.6,0,275.0,0,311.4,0,272.4,0,272.5,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,24,6.400,162.14,-5.8,0,0.0,0,-0.8,0,-9999.9,1,311.3,0,275.6,0,275.0,0,311.3,0,272.4,0,272.5,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,27,6.450,161.94,-5.7,0,0.0,0,-0.9,0,-9999.9,1,311.3,0,275.6,0,275.0,0,311.4,0,272.3,0,272.4,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,30,6.500,161.71,-5.7,0,0.1,0,-1.0,0,-9999.9,1,311.3,0,275.5,0,275.0,0,311.3,0,272.3,0,272.4,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,33,6.550,161.47,-5.6,0,0.2,0,-0.8,0,-9999.9,1,311.2,0,275.5,0,274.9,0,311.0,0,272.3,0,272.4,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,36,6.600,161.21,-5.5,0,0.2,0,-1.0,0,-9999.9,1,310.7,0,275.5,0,274.9,0,310.7,0,272.2,0,272.3,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,39,6.650,160.93,-5.5,0,0.2,0,-1.2,0,-9999.9,1,310.7,0,275.5,0,274.8,0,310.7,0,272.2,0,272.3,0,0.0,0,0.5,0,0.0,0,-0.1,0,-0.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,42,6.700,160.64,-5.5,0,0.3,0,-1.1,0,-9999.9,1,310.4,0,275.4,0,274.8,0,310.6,0,272.2,0,272.3,0,0.0,0,0.5,0,0.0,0,-0.2,0,-0.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,45,6.750,160.33,-5.8,0,0.2,0,-1.2,0,-9999.9,1,310.2,0,275.4,0,274.8,0,310.5,0,272.1,0,272.2,0,0.0,0,0.5,0,0.0,0,-0.3,0,-0.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,48,6.800,160.00,-5.9,0,0.1,0,-0.9,0,-9999.9,1,310.3,0,275.3,0,274.8,0,310.8,0,272.1,0,272.2,0,0.0,0,0.5,0,0.0,0,-0.5,0,-0.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,51,6.850,159.66,-5.7,0,0.1,0,-0.7,0,-9999.9,1,310.2,0,275.3,0,274.7,0,310.3,0,272.1,0,272.2,0,0.0,0,0.5,0,0.0,0,-0.1,0,-0.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,54,6.900,159.31,-5.6,0,0.1,0,-0.9,0,-9999.9,1,309.9,0,275.3,0,274.7,0,310.8,0,272.1,0,272.2,0,0.0,0,0.5,0,0.0,0,-0.9,0,-0.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,6,57,6.950,158.95,-5.6,0,0.2,0,-0.7,0,-9999.9,1,309.6,0,275.3,0,274.6,0,310.2,0,272.1,0,272.2,0,0.0,0,0.5,0,0.0,0,-0.6,0,-0.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,0,7.000,158.57,-5.7,0,0.2,0,-0.6,0,-9999.9,1,309.0,0,275.2,0,274.7,0,310.1,0,272.0,0,272.1,0,0.0,0,0.5,0,0.0,0,-1.1,0,-1.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,3,7.050,158.18,-5.6,0,0.1,0,-0.2,0,-9999.9,1,309.1,0,275.2,0,274.6,0,309.9,0,272.0,0,272.2,0,0.0,0,0.5,0,0.0,0,-0.8,0,-0.8,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,6,7.100,157.77,-5.4,0,0.1,0,-0.2,0,-9999.9,1,308.9,0,275.2,0,274.6,0,309.8,0,272.0,0,272.1,0,0.0,0,0.6,0,0.0,0,-0.9,0,-0.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,9,7.150,157.36,-5.8,0,0.2,0,-0.3,0,-9999.9,1,308.7,0,275.2,0,274.6,0,310.2,0,272.0,0,272.1,0,0.0,0,0.4,0,0.0,0,-1.5,0,-1.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,12,7.200,156.94,-5.7,0,0.2,0,-0.3,0,-9999.9,1,308.6,0,275.2,0,274.6,0,310.1,0,272.0,0,272.1,0,0.0,0,0.5,0,0.0,0,-1.4,0,-1.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,15,7.250,156.51,-5.6,0,0.3,0,-0.4,0,-9999.9,1,308.5,0,275.1,0,274.5,0,309.8,0,272.0,0,272.1,0,0.0,0,0.5,0,0.0,0,-1.2,0,-1.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,18,7.300,156.07,-5.6,0,0.2,0,-0.4,0,-9999.9,1,308.3,0,275.1,0,274.5,0,309.7,0,272.0,0,272.1,0,0.0,0,0.5,0,0.0,0,-1.4,0,-1.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,21,7.350,155.62,-5.7,0,0.1,0,-0.4,0,-9999.9,1,308.7,0,275.1,0,274.5,0,309.7,0,272.0,0,272.0,0,0.0,0,0.5,0,0.0,0,-1.0,0,-1.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,24,7.400,155.17,-5.8,0,0.1,0,-0.2,0,-9999.9,1,308.7,0,275.1,0,274.5,0,309.6,0,271.9,0,272.0,0,0.0,0,0.5,0,0.0,0,-0.9,0,-0.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,27,7.450,154.70,-5.9,0,0.1,0,-0.2,0,-9999.9,1,308.5,0,275.1,0,274.5,0,309.8,0,271.9,0,272.0,0,0.0,0,0.5,0,0.0,0,-1.3,0,-1.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,30,7.500,154.23,-5.7,0,0.2,0,-0.3,0,-9999.9,1,308.2,0,275.1,0,274.5,0,309.4,0,271.9,0,272.0,0,0.0,0,0.5,0,0.0,0,-1.2,0,-1.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,33,7.550,153.76,-5.6,0,0.4,0,-0.4,0,-9999.9,1,308.2,0,275.0,0,274.4,0,309.3,0,271.9,0,271.9,0,0.0,0,0.5,0,0.0,0,-1.1,0,-1.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,36,7.600,153.27,-5.6,0,0.3,0,-0.4,0,-9999.9,1,307.8,0,275.0,0,274.4,0,309.0,0,271.8,0,271.9,0,0.0,0,0.5,0,0.0,0,-1.2,0,-1.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,39,7.650,152.79,-5.5,0,0.2,0,-0.3,0,-9999.9,1,307.5,0,275.0,0,274.4,0,309.1,0,271.8,0,271.9,0,0.0,0,0.5,0,0.0,0,-1.6,0,-1.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,42,7.700,152.29,-5.4,0,0.3,0,-0.3,0,-9999.9,1,307.7,0,274.9,0,274.3,0,308.8,0,271.8,0,271.9,0,0.0,0,0.5,0,0.0,0,-1.2,0,-1.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,45,7.750,151.79,-5.8,0,0.1,0,-0.2,0,-9999.9,1,306.9,0,274.9,0,274.4,0,309.0,0,271.8,0,271.9,0,0.0,0,0.5,0,0.0,0,-2.2,0,-2.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,48,7.800,151.29,-5.6,0,0.2,0,-0.3,0,-9999.9,1,306.8,0,274.9,0,274.3,0,308.6,0,271.8,0,271.9,0,0.0,0,0.5,0,0.0,0,-1.8,0,-1.8,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,51,7.850,150.78,-5.5,0,0.2,0,-0.3,0,-9999.9,1,306.9,0,274.9,0,274.3,0,308.6,0,271.7,0,271.8,0,0.0,0,0.5,0,0.0,0,-1.7,0,-1.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,54,7.900,150.27,-5.7,0,0.1,0,-0.2,0,-9999.9,1,306.8,0,274.9,0,274.3,0,308.6,0,271.7,0,271.8,0,0.0,0,0.5,0,0.0,0,-1.9,0,-1.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,7,57,7.950,149.75,-5.8,0,0.1,0,-0.2,0,-9999.9,1,306.6,0,274.9,0,274.3,0,308.5,0,271.7,0,271.8,0,0.0,0,0.5,0,0.0,0,-1.9,0,-1.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,0,8.000,149.23,-5.5,0,0.1,0,-0.2,0,-9999.9,1,306.4,0,274.9,0,274.3,0,308.6,0,271.7,0,271.8,0,0.0,0,0.5,0,0.0,0,-2.1,0,-2.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,3,8.050,148.70,-5.8,0,0.3,0,-0.3,0,-9999.9,1,306.5,0,274.8,0,274.2,0,308.2,0,271.7,0,271.8,0,0.0,0,0.5,0,0.0,0,-1.7,0,-1.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
