"YEAR", "DDD", "MM", "DD", "HH", "mm", "hh_mmm", "ZNAGL", "dw_psp", "qc", "uw_psp", "qc", "direct", "qc", "diffuse", "qc", "dw_pir", "qc", "dwCasTmp", "qc", "dwDomTmp", "qc", "uw_pir", "qc", "uwCastmp", "qc", "uwDomtmp", "qc", "uvb", "qc", "par", "qc", "netSolar", "qc", "netIr", "qc", "totalNet", "qc", "temp", "qc", "rh", "qc", "windSp", "qc", "winsDir", "qc", "Baro", "qc"
1995,1,1,1,8,6,8.100,148.18,-5.4,0,0.1,0,-0.3,0,-9999.9,1,306.3,0,274.8,0,274.2,0,308.5,0,271.7,0,271.8,0,0.0,0,0.4,0,0.0,0,-2.3,0,-2.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,9,8.150,147.64,-5.3,0,0.2,0,-0.2,0,-9999.9,1,305.5,0,274.8,0,274.2,0,308.0,0,271.7,0,271.8,0,0.0,0,0.5,0,0.0,0,-2.5,0,-2.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,12,8.200,147.11,-5.5,0,0.4,0,-0.4,0,-9999.9,1,304.9,0,274.8,0,274.2,0,307.8,0,271.6,0,271.7,0,0.0,0,0.5,0,0.0,0,-3.0,0,-3.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,15,8.250,146.57,-5.6,0,0.3,0,-0.4,0,-9999.9,1,304.5,0,274.7,0,274.2,0,307.7,0,271.6,0,271.7,0,0.0,0,0.5,0,0.0,0,-3.2,0,-3.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,18,8.300,146.03,-5.6,0,0.3,0,-0.5,0,-9999.9,1,303.5,0,274.7,0,274.1,0,307.5,0,271.6,0,271.7,0,0.0,0,0.5,0,0.0,0,-4.0,0,-4.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,21,8.350,145.49,-6.0,0,0.3,0,-0.4,0,-9999.9,1,303.0,0,274.7,0,274.1,0,307.4,0,271.6,0,271.7,0,0.0,0,0.4,0,0.0,0,-4.5,0,-4.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,24,8.400,144.95,-5.6,0,0.3,0,-0.5,0,-9999.9,1,303.6,0,274.7,0,274.1,0,307.2,0,271.5,0,271.6,0,0.0,0,0.4,0,0.0,0,-3.6,0,-3.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,27,8.450,144.40,-5.6,0,0.5,0,-0.5,0,-9999.9,1,303.8,0,274.6,0,274.0,0,307.0,0,271.5,0,271.6,0,0.0,0,0.4,0,0.0,0,-3.2,0,-3.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,30,8.500,143.85,-5.4,0,0.4,0,-0.5,0,-9999.9,1,303.5,0,274.6,0,274.0,0,306.8,0,271.5,0,271.6,0,0.0,0,0.4,0,0.0,0,-3.3,0,-3.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,33,8.550,143.30,-5.5,0,0.4,0,-0.6,0,-9999.9,1,303.7,0,274.6,0,274.0,0,306.7,0,271.4,0,271.5,0,0.0,0,0.4,0,0.0,0,-3.0,0,-3.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,36,8.600,142.74,-5.5,0,0.3,0,-0.5,0,-9999.9,1,303.7,0,274.5,0,274.0,0,306.6,0,271.4,0,271.5,0,0.0,0,0.4,0,0.0,0,-2.9,0,-2.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,39,8.650,142.19,-5.5,0,0.2,0,-0.3,0,-9999.9,1,303.2,0,274.5,0,274.0,0,306.7,0,271.4,0,271.4,0,0.0,0,0.4,0,0.0,0,-3.5,0,-3.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,42,8.700,141.63,-5.6,0,0.2,0,-0.2,0,-9999.9,1,303.1,0,274.5,0,274.0,0,306.4,0,271.3,0,271.4,0,0.0,0,0.5,0,0.0,0,-3.4,0,-3.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,45,8.750,141.07,-5.6,0,0.1,0,-0.1,0,-9999.9,1,303.2,0,274.5,0,274.0,0,306.5,0,271.3,0,271.4,0,0.0,0,0.5,0,0.0,0,-3.3,0,-3.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,48,8.800,140.52,-5.6,0,0.1,0,-0.1,0,-9999.9,1,303.4,0,274.5,0,274.0,0,306.6,0,271.3,0,271.4,0,0.0,0,0.5,0,0.0,0,-3.2,0,-3.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,51,8.850,139.95,-5.4,0,0.3,0,-0.2,0,-9999.9,1,303.9,0,274.5,0,273.9,0,306.4,0,271.3,0,271.4,0,0.0,0,0.4,0,0.0,0,-2.4,0,-2.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,54,8.900,139.39,-5.4,0,0.2,0,-0.3,0,-9999.9,1,304.5,0,274.5,0,273.9,0,306.4,0,271.3,0,271.4,0,0.0,0,0.5,0,0.0,0,-1.9,0,-1.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,8,57,8.950,138.83,-5.3,0,0.2,0,-0.2,0,-9999.9,1,305.5,0,274.4,0,273.8,0,306.3,0,271.2,0,271.3,0,0.0,0,0.5,0,0.0,0,-0.8,0,-0.8,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,0,9.000,138.26,-5.3,0,0.2,0,-0.2,0,-9999.9,1,308.4,0,274.4,0,273.5,0,306.1,0,271.2,0,271.3,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,3,9.050,137.70,-5.3,0,0.2,0,-0.2,0,-9999.9,1,309.3,0,274.4,0,273.4,0,306.0,0,271.2,0,271.3,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,6,9.100,137.13,-5.1,0,0.6,0,-0.4,0,-9999.9,1,308.5,0,274.3,0,273.4,0,305.4,0,271.1,0,271.2,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,9,9.150,136.56,-5.1,0,0.5,0,-0.8,0,-9999.9,1,307.4,0,274.3,0,273.4,0,305.2,0,271.1,0,271.1,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,12,9.200,136.00,-5.1,0,0.5,0,-0.8,0,-9999.9,1,306.8,0,274.2,0,273.3,0,305.0,0,271.0,0,271.1,0,0.0,0,0.4,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,15,9.250,135.43,-5.2,0,0.4,0,-0.7,0,-9999.9,1,305.6,0,274.2,0,273.3,0,304.7,0,270.9,0,271.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,18,9.300,134.86,-5.6,0,0.3,0,-0.3,0,-9999.9,1,305.2,0,274.1,0,273.3,0,304.6,0,270.9,0,271.0,0,0.0,0,0.5,0,0.0,0,0.0,0,0.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,21,9.350,134.29,-5.1,0,0.3,0,-0.3,0,-9999.9,1,304.2,0,274.1,0,273.3,0,304.7,0,270.9,0,271.0,0,0.0,0,0.5,0,0.0,0,-0.4,0,-0.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,24,9.400,133.71,-4.9,0,0.4,0,-0.4,0,-9999.9,1,304.0,0,274.0,0,273.3,0,304.5,0,270.8,0,270.9,0,0.0,0,0.4,0,0.0,0,-0.5,0,-0.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,27,9.450,133.14,-5.3,0,0.4,0,-0.4,0,-9999.9,1,302.9,0,274.0,0,273.3,0,303.9,0,270.8,0,270.9,0,0.0,0,0.5,0,0.0,0,-1.1,0,-1.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,30,9.500,132.57,-5.2,0,0.6,0,-0.7,0,-9999.9,1,301.9,0,274.0,0,273.3,0,303.6,0,270.7,0,270.8,0,0.0,0,0.4,0,0.0,0,-1.7,0,-1.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,33,9.550,132.00,-5.1,0,0.4,0,-0.7,0,-9999.9,1,302.6,0,273.9,0,273.2,0,303.6,0,270.7,0,270.8,0,0.0,0,0.4,0,0.0,0,-1.1,0,-1.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,36,9.600,131.43,-5.1,0,0.3,0,-0.6,0,-9999.9,1,303.2,0,273.9,0,273.2,0,303.4,0,270.6,0,270.7,0,0.0,0,0.5,0,0.0,0,-0.2,0,-0.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,39,9.650,130.85,-4.3,0,0.9,0,-1.0,0,-9999.9,1,301.2,0,273.8,0,273.1,0,303.2,0,270.6,0,270.6,0,0.0,0,0.3,0,0.0,0,-2.0,0,-2.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,42,9.700,130.28,-4.7,0,0.7,0,-1.1,0,-9999.9,1,300.1,0,273.7,0,273.0,0,302.4,0,270.4,0,270.5,0,0.0,0,0.4,0,0.0,0,-2.3,0,-2.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,45,9.750,129.71,-4.7,0,0.7,0,-1.0,0,-9999.9,1,299.5,0,273.6,0,272.9,0,302.1,0,270.4,0,270.5,0,0.0,0,0.4,0,0.0,0,-2.6,0,-2.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,48,9.800,129.13,-4.7,0,0.5,0,-0.9,0,-9999.9,1,298.4,0,273.6,0,272.9,0,301.7,0,270.3,0,270.4,0,0.0,0,0.5,0,0.0,0,-3.3,0,-3.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,51,9.850,128.56,-4.8,0,0.3,0,-0.6,0,-9999.9,1,297.7,0,273.5,0,272.9,0,302.0,0,270.3,0,270.4,0,0.0,0,0.4,0,0.0,0,-4.3,0,-4.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,54,9.900,127.98,-4.7,0,0.2,0,-0.4,0,-9999.9,1,295.1,0,273.5,0,272.9,0,301.5,0,270.2,0,270.3,0,0.0,0,0.4,0,0.0,0,-6.4,0,-6.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,9,57,9.950,127.41,-4.8,0,0.2,0,-0.4,0,-9999.9,1,292.5,0,273.4,0,272.8,0,301.4,0,270.2,0,270.3,0,0.0,0,0.4,0,0.0,0,-8.9,0,-8.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,0,10.000,126.84,-4.7,0,0.1,0,-0.3,0,-9999.9,1,286.8,0,273.4,0,272.8,0,301.0,0,270.2,0,270.3,0,0.0,0,0.4,0,0.0,0,-14.2,0,-14.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,3,10.050,126.26,-4.6,0,0.1,0,-0.3,0,-9999.9,1,288.2,0,273.4,0,272.8,0,301.2,0,270.2,0,270.3,0,0.0,0,0.4,0,0.0,0,-13.0,0,-13.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,6,10.100,125.69,-4.5,0,0.1,0,-0.4,0,-9999.9,1,277.7,0,273.4,0,272.7,0,300.3,0,270.2,0,270.3,0,0.0,0,0.4,0,0.0,0,-22.6,0,-22.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,9,10.150,125.11,-4.7,0,0.1,0,-0.3,0,-9999.9,1,272.6,0,273.3,0,272.7,0,300.2,0,270.2,0,270.3,0,0.0,0,0.4,0,0.0,0,-27.6,0,-27.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,12,10.200,124.54,-4.5,0,0.5,0,-1.0,0,-9999.9,1,245.8,0,273.3,0,272.5,0,298.1,0,270.1,0,270.2,0,0.0,0,0.4,0,0.0,0,-52.3,0,-52.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,15,10.250,123.97,-4.4,0,0.9,0,-1.8,0,-9999.9,1,234.8,0,273.2,0,272.3,0,296.7,0,270.0,0,270.1,0,0.0,0,0.4,0,0.0,0,-61.8,0,-61.8,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,18,10.300,123.39,-4.7,0,0.8,0,-1.9,0,-9999.9,1,240.1,0,273.1,0,272.2,0,296.0,0,269.9,0,270.0,0,0.0,0,0.4,0,0.0,0,-55.9,0,-55.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,21,10.350,122.82,-4.6,0,0.6,0,-1.3,0,-9999.9,1,245.1,0,273.0,0,272.2,0,296.2,0,269.8,0,269.9,0,0.0,0,0.4,0,0.0,0,-51.0,0,-51.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,24,10.400,122.25,-4.6,0,0.4,0,-0.9,0,-9999.9,1,253.9,0,272.9,0,272.1,0,296.1,0,269.8,0,269.8,0,0.0,0,0.4,0,0.0,0,-42.2,0,-42.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,27,10.450,121.68,-4.8,0,0.3,0,-0.3,0,-9999.9,1,284.9,0,272.8,0,272.2,0,297.8,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-13.0,0,-13.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,30,10.500,121.10,-4.8,0,0.1,0,0.2,0,-9999.9,1,290.7,0,272.8,0,272.2,0,298.7,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-8.0,0,-8.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,33,10.550,120.53,-4.2,0,0.1,0,0.3,0,-9999.9,1,291.0,0,272.8,0,272.2,0,298.8,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-7.8,0,-7.8,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,36,10.600,119.96,-4.7,0,0.0,0,0.2,0,-9999.9,1,292.6,0,272.7,0,272.2,0,299.2,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-6.6,0,-6.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,39,10.650,119.39,-5.0,0,0.0,0,0.1,0,-9999.9,1,294.3,0,272.7,0,272.2,0,299.2,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-4.9,0,-4.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,42,10.700,118.82,-4.2,0,0.0,0,0.1,0,-9999.9,1,294.2,0,272.8,0,272.2,0,299.4,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-5.1,0,-5.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,45,10.750,118.25,-4.9,0,0.1,0,0.0,0,-9999.9,1,293.1,0,272.8,0,272.2,0,299.3,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-6.2,0,-6.2,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,48,10.800,117.68,-4.7,0,0.0,0,-0.1,0,-9999.9,1,293.8,0,272.8,0,272.2,0,299.3,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-5.5,0,-5.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,51,10.850,117.11,-4.4,0,0.0,0,-0.1,0,-9999.9,1,294.6,0,272.8,0,272.2,0,299.4,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-4.7,0,-4.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,54,10.900,116.55,-4.7,0,0.2,0,-0.2,0,-9999.9,1,294.8,0,272.8,0,272.3,0,299.2,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-4.4,0,-4.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,10,57,10.950,115.98,-4.9,0,0.3,0,-0.4,0,-9999.9,1,294.7,0,272.8,0,272.3,0,299.0,0,269.7,0,269.8,0,0.0,0,0.4,0,0.0,0,-4.3,0,-4.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,0,11.000,115.41,-4.8,0,0.1,0,-0.3,0,-9999.9,1,294.7,0,272.8,0,272.3,0,298.9,0,269.6,0,269.8,0,0.0,0,0.4,0,0.0,0,-4.3,0,-4.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,3,11.050,114.85,-5.0,0,0.2,0,-0.3,0,-9999.9,1,294.6,0,272.8,0,272.3,0,299.0,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.4,0,-4.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,6,11.100,114.28,-5.0,0,0.1,0,-0.2,0,-9999.9,1,295.1,0,272.8,0,272.3,0,299.0,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-3.9,0,-3.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,9,11.150,113.72,-4.7,0,0.1,0,-0.2,0,-9999.9,1,295.3,0,272.8,0,272.3,0,298.7,0,269.6,0,269.7,0,0.0,0,0.5,0,0.0,0,-3.4,0,-3.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,12,11.200,113.15,-5.0,0,0.1,0,-0.3,0,-9999.9,1,295.3,0,272.8,0,272.3,0,299.0,0,269.6,0,269.7,0,0.0,0,0.3,0,0.0,0,-3.7,0,-3.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,15,11.250,112.59,-4.8,0,0.0,0,-0.2,0,-9999.9,1,295.0,0,272.8,0,272.3,0,299.1,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.0,0,-4.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,18,11.300,112.03,-4.8,0,-0.1,0,-0.1,0,-9999.9,1,295.1,0,272.8,0,272.3,0,299.4,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.3,0,-4.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,21,11.350,111.47,-4.7,0,-0.1,0,-0.1,0,-9999.9,1,294.6,0,272.8,0,272.2,0,299.1,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.5,0,-4.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,24,11.400,110.91,-4.6,0,0.2,0,-0.2,0,-9999.9,1,293.8,0,272.8,0,272.2,0,298.7,0,269.6,0,269.8,0,0.0,0,0.4,0,0.0,0,-4.9,0,-4.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,27,11.450,110.35,-4.7,0,0.2,0,-0.3,0,-9999.9,1,294.3,0,272.8,0,272.2,0,299.1,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.7,0,-4.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,30,11.500,109.79,-4.5,0,0.2,0,-0.4,0,-9999.9,1,294.5,0,272.8,0,272.2,0,298.8,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.3,0,-4.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,33,11.550,109.24,-4.5,0,0.3,0,-0.6,0,-9999.9,1,294.5,0,272.8,0,272.1,0,298.4,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.0,0,-4.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,36,11.600,108.68,-4.1,0,0.3,0,-0.6,0,-9999.9,1,294.2,0,272.7,0,272.1,0,298.5,0,269.6,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.3,0,-4.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,39,11.650,108.13,-4.7,0,0.2,0,-0.3,0,-9999.9,1,293.8,0,272.7,0,272.1,0,298.3,0,269.5,0,269.7,0,0.0,0,0.4,0,0.0,0,-4.5,0,-4.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,42,11.700,107.57,-3.9,0,0.3,0,-0.4,0,-9999.9,1,292.9,0,272.7,0,272.0,0,298.6,0,269.5,0,269.6,0,0.0,0,0.3,0,0.0,0,-5.6,0,-5.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,45,11.750,107.02,-4.3,0,0.3,0,-0.5,0,-9999.9,1,291.6,0,272.6,0,272.0,0,297.9,0,269.5,0,269.6,0,0.0,0,0.4,0,0.0,0,-6.3,0,-6.3,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,48,11.800,106.47,-4.3,0,0.4,0,-0.7,0,-9999.9,1,289.6,0,272.6,0,271.9,0,297.7,0,269.5,0,269.6,0,0.0,0,0.4,0,0.0,0,-8.0,0,-8.0,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,51,11.850,105.92,-4.3,0,0.4,0,-0.8,0,-9999.9,1,287.3,0,272.5,0,271.9,0,297.2,0,269.4,0,269.5,0,0.0,0,0.4,0,0.0,0,-9.9,0,-9.9,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,54,11.900,105.37,-4.4,0,0.3,0,-0.5,0,-9999.9,1,289.9,0,272.5,0,271.9,0,297.4,0,269.4,0,269.5,0,0.0,0,0.4,0,0.0,0,-7.5,0,-7.5,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,11,57,11.950,104.83,-4.5,0,0.2,0,-0.2,0,-9999.9,1,290.7,0,272.5,0,271.9,0,297.1,0,269.4,0,269.5,0,0.0,0,0.5,0,0.0,0,-6.4,0,-6.4,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,12,0,12.000,104.28,-4.3,0,0.5,0,-0.6,0,-9999.9,1,291.5,0,272.5,0,271.8,0,297.2,0,269.3,0,269.4,0,0.0,0,0.3,0,0.0,0,-5.7,0,-5.7,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,12,3,12.050,103.74,-4.2,0,0.6,0,-0.8,0,-9999.9,1,291.0,0,272.4,0,271.8,0,296.6,0,269.3,0,269.4,0,0.0,0,0.3,0,0.0,0,-5.6,0,-5.6,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
1995,1,1,1,12,6,12.100,103.19,-4.6,0,0.5,0,-0.8,0,-9999.9,1,290.4,0,272.4,0,271.8,0,296.5,0,269.3,0,269.4,0,0.0,0,0.3,0,0.0,0,-6.1,0,-6.1,0,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1,-9999.9,1
